Date,Day,Breakfast (kg),Lunch (kg),Dinner (kg),Total Wastage (kg),Week Number (ISO),Year,Tooltip - Breakfast,Tooltip - Lunch,Tooltip - Dinner,Tooltip - Total
Wednesday, May 25, 2022,Wednesday,5.28,26.58,28.5,60.36,21,2022,<b>May 25 2022</b><br>5kg (~10 full plates),<b>May 25 2022</b><br>27kg (~54 full plates),<b>May 25 2022</b><br>29kg (~58 full plates),<b>May 25 2022</b><br>60kg (~120 full plates)
Thursday, May 26, 2022,Thursday,7.21,26.34,33.42,66.97,21,2022,<b>May 26 2022</b><br>7kg (~14 full plates),<b>May 26 2022</b><br>26kg (~52 full plates),<b>May 26 2022</b><br>33kg (~66 full plates),<b>May 26 2022</b><br>67kg (~134 full plates)
Friday, May 27, 2022,Friday,4.21,22.34,23.16,49.71,21,2022,<b>May 27 2022</b><br>4kg (~8 full plates),<b>May 27 2022</b><br>22kg (~44 full plates),<b>May 27 2022</b><br>23kg (~46 full plates),<b>May 27 2022</b><br>50kg (~100 full plates)
Saturday, May 28, 2022,Saturday,5.6,29.84,19.13,54.57,21,2022,<b>May 28 2022</b><br>6kg (~12 full plates),<b>May 28 2022</b><br>30kg (~60 full plates),<b>May 28 2022</b><br>19kg (~38 full plates),<b>May 28 2022</b><br>55kg (~110 full plates)
Sunday, May 29, 2022,Sunday,6.54,25.4,16.8,48.74,21,2022,<b>May 29 2022</b><br>7kg (~14 full plates),<b>May 29 2022</b><br>25kg (~50 full plates),<b>May 29 2022</b><br>17kg (~34 full plates),<b>May 29 2022</b><br>49kg (~98 full plates)
Monday, May 30, 2022,Monday,4.6,30.11,20.99,55.7,22,2022,<b>May 30 2022</b><br>5kg (~10 full plates),<b>May 30 2022</b><br>30kg (~60 full plates),<b>May 30 2022</b><br>21kg (~42 full plates),<b>May 30 2022</b><br>56kg (~112 full plates)
Tuesday, May 31, 2022,Tuesday,1.83,16.92,15.37,34.12,22,2022,<b>May 31 2022</b><br>2kg (~4 full plates),<b>May 31 2022</b><br>17kg (~34 full plates),<b>May 31 2022</b><br>15kg (~30 full plates),<b>May 31 2022</b><br>34kg (~68 full plates)
Wednesday, June 1, 2022,Wednesday,3.3,23.11,14.03,40.44,22,2022,<b>Jun 01 2022</b><br>3kg (~6 full plates),<b>Jun 01 2022</b><br>23kg (~46 full plates),<b>Jun 01 2022</b><br>14kg (~28 full plates),<b>Jun 01 2022</b><br>40kg (~80 full plates)
Thursday, June 2, 2022,Thursday,1.99,8.56,10.4,20.95,22,2022,<b>Jun 02 2022</b><br>2kg (~4 full plates),<b>Jun 02 2022</b><br>9kg (~18 full plates),<b>Jun 02 2022</b><br>10kg (~20 full plates),<b>Jun 02 2022</b><br>21kg (~42 full plates)
Friday, June 3, 2022,Friday,3.83,10.21,11.8,25.84,22,2022,<b>Jun 03 2022</b><br>4kg (~8 full plates),<b>Jun 03 2022</b><br>10kg (~20 full plates),<b>Jun 03 2022</b><br>12kg (~24 full plates),<b>Jun 03 2022</b><br>26kg (~52 full plates)
Saturday, June 4, 2022,Saturday,3.18,12.58,7.51,23.27,22,2022,<b>Jun 04 2022</b><br>3kg (~6 full plates),<b>Jun 04 2022</b><br>13kg (~26 full plates),<b>Jun 04 2022</b><br>8kg (~16 full plates),<b>Jun 04 2022</b><br>23kg (~46 full plates)
Sunday, June 5, 2022,Sunday,3.18,6.34,9.51,19.03,22,2022,<b>Jun 05 2022</b><br>3kg (~6 full plates),<b>Jun 05 2022</b><br>6kg (~12 full plates),<b>Jun 05 2022</b><br>10kg (~20 full plates),<b>Jun 05 2022</b><br>19kg (~38 full plates)
Monday, June 6, 2022,Monday,2.18,4.34,7.91,14.43,23,2022,<b>Jun 06 2022</b><br>2kg (~4 full plates),<b>Jun 06 2022</b><br>4kg (~8 full plates),<b>Jun 06 2022</b><br>8kg (~16 full plates),<b>Jun 06 2022</b><br>14kg (~28 full plates)
Tuesday, June 7, 2022,Tuesday,2.8,9.34,5.1,17.24,23,2022,<b>Jun 07 2022</b><br>3kg (~6 full plates),<b>Jun 07 2022</b><br>9kg (~18 full plates),<b>Jun 07 2022</b><br>5kg (~10 full plates),<b>Jun 07 2022</b><br>17kg (~34 full plates)
Wednesday, June 8, 2022,Wednesday,2.28,3.44,6.31,12.03,23,2022,<b>Jun 08 2022</b><br>2kg (~4 full plates),<b>Jun 08 2022</b><br>3kg (~6 full plates),<b>Jun 08 2022</b><br>6kg (~12 full plates),<b>Jun 08 2022</b><br>12kg (~24 full plates)
Thursday, June 9, 2022,Thursday,1.28,3.54,5.51,10.33,23,2022,<b>Jun 09 2022</b><br>1kg (~2 full plates),<b>Jun 09 2022</b><br>4kg (~8 full plates),<b>Jun 09 2022</b><br>6kg (~12 full plates),<b>Jun 09 2022</b><br>10kg (~20 full plates)
Friday, June 10, 2022,Friday,5.18,6.34,7.41,18.93,23,2022,<b>Jun 10 2022</b><br>5kg (~10 full plates),<b>Jun 10 2022</b><br>6kg (~12 full plates),<b>Jun 10 2022</b><br>7kg (~14 full plates),<b>Jun 10 2022</b><br>19kg (~38 full plates)
Saturday, June 11, 2022,Saturday,2.18,3.24,4.5,9.92,23,2022,<b>Jun 11 2022</b><br>2kg (~4 full plates),<b>Jun 11 2022</b><br>3kg (~6 full plates),<b>Jun 11 2022</b><br>5kg (~10 full plates),<b>Jun 11 2022</b><br>10kg (~20 full plates)
Sunday, June 12, 2022,Sunday,1.14,3.24,3.59,7.97,23,2022,<b>Jun 12 2022</b><br>1kg (~2 full plates),<b>Jun 12 2022</b><br>3kg (~6 full plates),<b>Jun 12 2022</b><br>4kg (~8 full plates),<b>Jun 12 2022</b><br>8kg (~16 full plates)
Monday, June 13, 2022,Monday,2.28,2.54,4.11,8.93,24,2022,<b>Jun 13 2022</b><br>2kg (~4 full plates),<b>Jun 13 2022</b><br>3kg (~6 full plates),<b>Jun 13 2022</b><br>4kg (~8 full plates),<b>Jun 13 2022</b><br>9kg (~18 full plates)
Tuesday, June 14, 2022,Tuesday,5.28,3.54,4.31,13.13,24,2022,<b>Jun 14 2022</b><br>5kg (~10 full plates),<b>Jun 14 2022</b><br>4kg (~8 full plates),<b>Jun 14 2022</b><br>4kg (~8 full plates),<b>Jun 14 2022</b><br>13kg (~26 full plates)
Wednesday, June 15, 2022,Wednesday,2.28,3.24,5.41,10.93,24,2022,<b>Jun 15 2022</b><br>2kg (~4 full plates),<b>Jun 15 2022</b><br>3kg (~6 full plates),<b>Jun 15 2022</b><br>5kg (~10 full plates),<b>Jun 15 2022</b><br>11kg (~22 full plates)
Thursday, June 16, 2022,Thursday,2.28,4.18,5.61,12.07,24,2022,<b>Jun 16 2022</b><br>2kg (~4 full plates),<b>Jun 16 2022</b><br>4kg (~8 full plates),<b>Jun 16 2022</b><br>6kg (~12 full plates),<b>Jun 16 2022</b><br>12kg (~24 full plates)
Friday, June 17, 2022,Friday,1.28,3.14,3.31,7.73,24,2022,<b>Jun 17 2022</b><br>1kg (~2 full plates),<b>Jun 17 2022</b><br>3kg (~6 full plates),<b>Jun 17 2022</b><br>3kg (~6 full plates),<b>Jun 17 2022</b><br>8kg (~16 full plates)
Saturday, June 18, 2022,Saturday,2.28,4.14,2.51,8.93,24,2022,<b>Jun 18 2022</b><br>2kg (~4 full plates),<b>Jun 18 2022</b><br>4kg (~8 full plates),<b>Jun 18 2022</b><br>3kg (~6 full plates),<b>Jun 18 2022</b><br>9kg (~18 full plates)
Sunday, June 19, 2022,Sunday,4.28,2.24,6.11,12.63,24,2022,<b>Jun 19 2022</b><br>4kg (~8 full plates),<b>Jun 19 2022</b><br>2kg (~4 full plates),<b>Jun 19 2022</b><br>6kg (~12 full plates),<b>Jun 19 2022</b><br>13kg (~26 full plates)
Monday, June 20, 2022,Monday,1.18,4.14,5.11,10.43,25,2022,<b>Jun 20 2022</b><br>1kg (~2 full plates),<b>Jun 20 2022</b><br>4kg (~8 full plates),<b>Jun 20 2022</b><br>5kg (~10 full plates),<b>Jun 20 2022</b><br>10kg (~20 full plates)
Tuesday, June 21, 2022,Tuesday,2.88,3.14,8.44,14.46,25,2022,<b>Jun 21 2022</b><br>3kg (~6 full plates),<b>Jun 21 2022</b><br>3kg (~6 full plates),<b>Jun 21 2022</b><br>8kg (~16 full plates),<b>Jun 21 2022</b><br>14kg (~28 full plates)
Wednesday, June 22, 2022,Wednesday,1.28,2.66,3.91,7.85,25,2022,<b>Jun 22 2022</b><br>1kg (~2 full plates),<b>Jun 22 2022</b><br>3kg (~6 full plates),<b>Jun 22 2022</b><br>4kg (~8 full plates),<b>Jun 22 2022</b><br>8kg (~16 full plates)
Thursday, June 23, 2022,Thursday,4.11,4.14,5.24,13.49,25,2022,<b>Jun 23 2022</b><br>4kg (~8 full plates),<b>Jun 23 2022</b><br>4kg (~8 full plates),<b>Jun 23 2022</b><br>5kg (~10 full plates),<b>Jun 23 2022</b><br>13kg (~26 full plates)
Friday, June 24, 2022,Friday,1.28,4.34,5.51,11.13,25,2022,<b>Jun 24 2022</b><br>1kg (~2 full plates),<b>Jun 24 2022</b><br>4kg (~8 full plates),<b>Jun 24 2022</b><br>6kg (~12 full plates),<b>Jun 24 2022</b><br>11kg (~22 full plates)
Saturday, June 25, 2022,Saturday,3.18,4.24,6.41,13.83,25,2022,<b>Jun 25 2022</b><br>3kg (~6 full plates),<b>Jun 25 2022</b><br>4kg (~8 full plates),<b>Jun 25 2022</b><br>6kg (~12 full plates),<b>Jun 25 2022</b><br>14kg (~28 full plates)
Sunday, June 26, 2022,Sunday,3.18,4.54,8.51,16.23,25,2022,<b>Jun 26 2022</b><br>3kg (~6 full plates),<b>Jun 26 2022</b><br>5kg (~10 full plates),<b>Jun 26 2022</b><br>9kg (~18 full plates),<b>Jun 26 2022</b><br>16kg (~32 full plates)
Monday, June 27, 2022,Monday,4.18,5.34,7.51,17.03,26,2022,<b>Jun 27 2022</b><br>4kg (~8 full plates),<b>Jun 27 2022</b><br>5kg (~10 full plates),<b>Jun 27 2022</b><br>8kg (~16 full plates),<b>Jun 27 2022</b><br>17kg (~34 full plates)
Tuesday, June 28, 2022,Tuesday,2.18,5.34,6.51,14.03,26,2022,<b>Jun 28 2022</b><br>2kg (~4 full plates),<b>Jun 28 2022</b><br>5kg (~10 full plates),<b>Jun 28 2022</b><br>7kg (~14 full plates),<b>Jun 28 2022</b><br>14kg (~28 full plates)
Wednesday, June 29, 2022,Wednesday,,,,,26,2022
Thursday, June 30, 2022,Thursday,,,,,26,2022
Friday, July 1, 2022,Friday,,,,,26,2022
Saturday, July 2, 2022,Saturday,,,,,26,2022
Sunday, July 3, 2022,Sunday,,,,,26,2022
Monday, July 4, 2022,Monday,,,,,27,2022
Tuesday, July 5, 2022,Tuesday,,,,,27,2022
Wednesday, July 6, 2022,Wednesday,,,,,27,2022
Thursday, July 7, 2022,Thursday,,,,,27,2022
Friday, July 8, 2022,Friday,,,,,27,2022
Saturday, July 9, 2022,Saturday,,,,,27,2022
Sunday, July 10, 2022,Sunday,,,,,27,2022
Monday, July 11, 2022,Monday,,,,,28,2022
Tuesday, July 12, 2022,Tuesday,,,,,28,2022
Wednesday, July 13, 2022,Wednesday,,,,,28,2022
Thursday, July 14, 2022,Thursday,,,,,28,2022
Friday, July 15, 2022,Friday,,,,,28,2022
Saturday, July 16, 2022,Saturday,,,,,28,2022
Sunday, July 17, 2022,Sunday,,,,,28,2022
Monday, July 18, 2022,Monday,,,,,29,2022
Tuesday, July 19, 2022,Tuesday,,,,,29,2022
Wednesday, July 20, 2022,Wednesday,,,,,29,2022
Thursday, July 21, 2022,Thursday,,,,,29,2022
Friday, July 22, 2022,Friday,,,,,29,2022
Saturday, July 23, 2022,Saturday,,,,,29,2022
Sunday, July 24, 2022,Sunday,,,,,29,2022
Monday, July 25, 2022,Monday,,,,,30,2022
Tuesday, July 26, 2022,Tuesday,,,,,30,2022
Wednesday, July 27, 2022,Wednesday,,,,,30,2022
Thursday, July 28, 2022,Thursday,,,,,30,2022
Friday, July 29, 2022,Friday,,,,,30,2022
Saturday, July 30, 2022,Saturday,,,,,30,2022
Sunday, July 31, 2022,Sunday,,,,,30,2022
Monday, August 1, 2022,Monday,,,,,31,2022
Tuesday, August 2, 2022,Tuesday,,,,,31,2022
Wednesday, August 3, 2022,Wednesday,,,,,31,2022
Thursday, August 4, 2022,Thursday,,,,,31,2022
Friday, August 5, 2022,Friday,,,,,31,2022
Saturday, August 6, 2022,Saturday,,,,,31,2022
Sunday, August 7, 2022,Sunday,,,,,31,2022
Monday, August 8, 2022,Monday,,,,,32,2022
Tuesday, August 9, 2022,Tuesday,,,,,32,2022
Wednesday, August 10, 2022,Wednesday,,,,,32,2022
Thursday, August 11, 2022,Thursday,,,,,32,2022
Friday, August 12, 2022,Friday,,,,,32,2022
Saturday, August 13, 2022,Saturday,,,,,32,2022
Sunday, August 14, 2022,Sunday,,,,,32,2022
Monday, August 15, 2022,Monday,,,,,33,2022
Tuesday, August 16, 2022,Tuesday,,,,,33,2022
Wednesday, August 17, 2022,Wednesday,,,,,33,2022
Thursday, August 18, 2022,Thursday,,,,,33,2022
Friday, August 19, 2022,Friday,,,,,33,2022
Saturday, August 20, 2022,Saturday,,,,,33,2022
Sunday, August 21, 2022,Sunday,,,,,33,2022
Monday, August 22, 2022,Monday,,,,,34,2022
Tuesday, August 23, 2022,Tuesday,,,,,34,2022
Wednesday, August 24, 2022,Wednesday,,,,,34,2022
Thursday, August 25, 2022,Thursday,,,,,34,2022
Friday, August 26, 2022,Friday,,,,,34,2022
Saturday, August 27, 2022,Saturday,,,,,34,2022
Sunday, August 28, 2022,Sunday,,,,,34,2022
Monday, August 29, 2022,Monday,,,,,35,2022
Tuesday, August 30, 2022,Tuesday,,,,,35,2022
Wednesday, August 31, 2022,Wednesday,,,,,35,2022
Thursday, September 1, 2022,Thursday,15.5,27.8,38.6,81.9,35,2022,<b>Sep 01 2022</b><br>16kg (~32 full plates),<b>Sep 01 2022</b><br>28kg (~56 full plates),<b>Sep 01 2022</b><br>39kg (~78 full plates),<b>Sep 01 2022</b><br>82kg (~164 full plates)
Friday, September 2, 2022,Friday,12.1,47.45,39.35,98.9,35,2022,<b>Sep 02 2022</b><br>12kg (~24 full plates),<b>Sep 02 2022</b><br>47kg (~94 full plates),<b>Sep 02 2022</b><br>39kg (~78 full plates),<b>Sep 02 2022</b><br>99kg (~198 full plates)
Saturday, September 3, 2022,Saturday,17,57.15,43.32,117.47,35,2022,<b>Sep 03 2022</b><br>17kg (~34 full plates),<b>Sep 03 2022</b><br>57kg (~114 full plates),<b>Sep 03 2022</b><br>43kg (~86 full plates),<b>Sep 03 2022</b><br>117kg (~234 full plates)
Sunday, September 4, 2022,Sunday,13.5,62.5,39.4,115.4,35,2022,<b>Sep 04 2022</b><br>14kg (~28 full plates),<b>Sep 04 2022</b><br>63kg (~126 full plates),<b>Sep 04 2022</b><br>39kg (~78 full plates),<b>Sep 04 2022</b><br>115kg (~230 full plates)
Monday, September 5, 2022,Monday,11.36,39.7,38.9,89.96,36,2022,<b>Sep 05 2022</b><br>11kg (~22 full plates),<b>Sep 05 2022</b><br>40kg (~80 full plates),<b>Sep 05 2022</b><br>39kg (~78 full plates),<b>Sep 05 2022</b><br>90kg (~180 full plates)
Tuesday, September 6, 2022,Tuesday,9.46,39,61,109.46,36,2022,<b>Sep 06 2022</b><br>9kg (~18 full plates),<b>Sep 06 2022</b><br>39kg (~78 full plates),<b>Sep 06 2022</b><br>61kg (~122 full plates),<b>Sep 06 2022</b><br>109kg (~218 full plates)
Wednesday, September 7, 2022,Wednesday,16.75,33.3,43,93.05,36,2022,<b>Sep 07 2022</b><br>17kg (~34 full plates),<b>Sep 07 2022</b><br>33kg (~66 full plates),<b>Sep 07 2022</b><br>43kg (~86 full plates),<b>Sep 07 2022</b><br>93kg (~186 full plates)
Thursday, September 8, 2022,Thursday,14.5,40,37,91.5,36,2022,<b>Sep 08 2022</b><br>15kg (~30 full plates),<b>Sep 08 2022</b><br>40kg (~80 full plates),<b>Sep 08 2022</b><br>37kg (~74 full plates),<b>Sep 08 2022</b><br>92kg (~184 full plates)
Friday, September 9, 2022,Friday,13.98,30.03,35.8,79.81,36,2022,<b>Sep 09 2022</b><br>14kg (~28 full plates),<b>Sep 09 2022</b><br>30kg (~60 full plates),<b>Sep 09 2022</b><br>36kg (~72 full plates),<b>Sep 09 2022</b><br>80kg (~160 full plates)
Saturday, September 10, 2022,Saturday,14.1,14.7,40.6,69.4,36,2022,<b>Sep 10 2022</b><br>14kg (~28 full plates),<b>Sep 10 2022</b><br>15kg (~30 full plates),<b>Sep 10 2022</b><br>41kg (~82 full plates),<b>Sep 10 2022</b><br>69kg (~138 full plates)
Sunday, September 11, 2022,Sunday,12.45,39.4,40.4,92.25,36,2022,<b>Sep 11 2022</b><br>12kg (~24 full plates),<b>Sep 11 2022</b><br>39kg (~78 full plates),<b>Sep 11 2022</b><br>40kg (~80 full plates),<b>Sep 11 2022</b><br>92kg (~184 full plates)
Monday, September 12, 2022,Monday,9.58,42.7,37,89.28,37,2022,<b>Sep 12 2022</b><br>10kg (~20 full plates),<b>Sep 12 2022</b><br>43kg (~86 full plates),<b>Sep 12 2022</b><br>37kg (~74 full plates),<b>Sep 12 2022</b><br>89kg (~178 full plates)
Tuesday, September 13, 2022,Tuesday,10.75,40.7,40.6,92.05,37,2022,<b>Sep 13 2022</b><br>11kg (~22 full plates),<b>Sep 13 2022</b><br>41kg (~82 full plates),<b>Sep 13 2022</b><br>41kg (~82 full plates),<b>Sep 13 2022</b><br>92kg (~184 full plates)
Wednesday, September 14, 2022,Wednesday,20,43.1,43.64,106.74,37,2022,<b>Sep 14 2022</b><br>20kg (~40 full plates),<b>Sep 14 2022</b><br>43kg (~86 full plates),<b>Sep 14 2022</b><br>44kg (~88 full plates),<b>Sep 14 2022</b><br>107kg (~214 full plates)
Thursday, September 15, 2022,Thursday,8.74,37.76,40.11,86.61,37,2022,<b>Sep 15 2022</b><br>9kg (~18 full plates),<b>Sep 15 2022</b><br>38kg (~76 full plates),<b>Sep 15 2022</b><br>40kg (~80 full plates),<b>Sep 15 2022</b><br>87kg (~174 full plates)
Friday, September 16, 2022,Friday,9.19,44.01,40.42,93.62,37,2022,<b>Sep 16 2022</b><br>9kg (~18 full plates),<b>Sep 16 2022</b><br>44kg (~88 full plates),<b>Sep 16 2022</b><br>40kg (~80 full plates),<b>Sep 16 2022</b><br>94kg (~188 full plates)
Saturday, September 17, 2022,Saturday,10.45,43.2,32.35,86,37,2022,<b>Sep 17 2022</b><br>10kg (~20 full plates),<b>Sep 17 2022</b><br>43kg (~86 full plates),<b>Sep 17 2022</b><br>32kg (~64 full plates),<b>Sep 17 2022</b><br>86kg (~172 full plates)
Sunday, September 18, 2022,Sunday,14.75,35.38,28.68,78.81,37,2022,<b>Sep 18 2022</b><br>15kg (~30 full plates),<b>Sep 18 2022</b><br>35kg (~70 full plates),<b>Sep 18 2022</b><br>29kg (~58 full plates),<b>Sep 18 2022</b><br>79kg (~158 full plates)
Monday, September 19, 2022,Monday,10.9,39.05,56.93,106.88,38,2022,<b>Sep 19 2022</b><br>11kg (~22 full plates),<b>Sep 19 2022</b><br>39kg (~78 full plates),<b>Sep 19 2022</b><br>57kg (~114 full plates),<b>Sep 19 2022</b><br>107kg (~214 full plates)
Tuesday, September 20, 2022,Tuesday,12.26,39.5,42.7,94.46,38,2022,<b>Sep 20 2022</b><br>12kg (~24 full plates),<b>Sep 20 2022</b><br>40kg (~80 full plates),<b>Sep 20 2022</b><br>43kg (~86 full plates),<b>Sep 20 2022</b><br>94kg (~188 full plates)
Wednesday, September 21, 2022,Wednesday,16.2,41.33,44.71,102.24,38,2022,<b>Sep 21 2022</b><br>16kg (~32 full plates),<b>Sep 21 2022</b><br>41kg (~82 full plates),<b>Sep 21 2022</b><br>45kg (~90 full plates),<b>Sep 21 2022</b><br>102kg (~204 full plates)
Thursday, September 22, 2022,Thursday,14.48,43.2,41.1,98.78,38,2022,<b>Sep 22 2022</b><br>14kg (~28 full plates),<b>Sep 22 2022</b><br>43kg (~86 full plates),<b>Sep 22 2022</b><br>41kg (~82 full plates),<b>Sep 22 2022</b><br>99kg (~198 full plates)
Friday, September 23, 2022,Friday,27.05,39.9,40.5,107.45,38,2022,<b>Sep 23 2022</b><br>27kg (~54 full plates),<b>Sep 23 2022</b><br>40kg (~80 full plates),<b>Sep 23 2022</b><br>41kg (~82 full plates),<b>Sep 23 2022</b><br>107kg (~214 full plates)
Saturday, September 24, 2022,Saturday,15.3,42.98,46.38,104.66,38,2022,<b>Sep 24 2022</b><br>15kg (~30 full plates),<b>Sep 24 2022</b><br>43kg (~86 full plates),<b>Sep 24 2022</b><br>46kg (~92 full plates),<b>Sep 24 2022</b><br>105kg (~210 full plates)
Sunday, September 25, 2022,Sunday,23.9,44.05,46.95,114.9,38,2022,<b>Sep 25 2022</b><br>24kg (~48 full plates),<b>Sep 25 2022</b><br>44kg (~88 full plates),<b>Sep 25 2022</b><br>47kg (~94 full plates),<b>Sep 25 2022</b><br>115kg (~230 full plates)
Monday, September 26, 2022,Monday,14.8,53.01,59.6,127.41,39,2022,<b>Sep 26 2022</b><br>15kg (~30 full plates),<b>Sep 26 2022</b><br>53kg (~106 full plates),<b>Sep 26 2022</b><br>60kg (~120 full plates),<b>Sep 26 2022</b><br>127kg (~254 full plates)
Tuesday, September 27, 2022,Tuesday,16.3,41.1,41.8,99.2,39,2022,<b>Sep 27 2022</b><br>16kg (~32 full plates),<b>Sep 27 2022</b><br>41kg (~82 full plates),<b>Sep 27 2022</b><br>42kg (~84 full plates),<b>Sep 27 2022</b><br>99kg (~198 full plates)
Wednesday, September 28, 2022,Wednesday,14.4,39,33.8,87.2,39,2022,<b>Sep 28 2022</b><br>14kg (~28 full plates),<b>Sep 28 2022</b><br>39kg (~78 full plates),<b>Sep 28 2022</b><br>34kg (~68 full plates),<b>Sep 28 2022</b><br>87kg (~174 full plates)
Thursday, September 29, 2022,Thursday,10.3,35.75,42.05,88.1,39,2022,<b>Sep 29 2022</b><br>10kg (~20 full plates),<b>Sep 29 2022</b><br>36kg (~72 full plates),<b>Sep 29 2022</b><br>42kg (~84 full plates),<b>Sep 29 2022</b><br>88kg (~176 full plates)
Friday, September 30, 2022,Friday,14.5,44.85,28.35,87.7,39,2022,<b>Sep 30 2022</b><br>15kg (~30 full plates),<b>Sep 30 2022</b><br>45kg (~90 full plates),<b>Sep 30 2022</b><br>28kg (~56 full plates),<b>Sep 30 2022</b><br>88kg (~176 full plates)
Saturday, October 1, 2022,Saturday,11.8,31,44.3,87.1,39,2022,<b>Oct 01 2022</b><br>12kg (~24 full plates),<b>Oct 01 2022</b><br>31kg (~62 full plates),<b>Oct 01 2022</b><br>44kg (~88 full plates),<b>Oct 01 2022</b><br>87kg (~174 full plates)
Sunday, October 2, 2022,Sunday,19.31,37.9,46.68,103.89,39,2022,<b>Oct 02 2022</b><br>19kg (~38 full plates),<b>Oct 02 2022</b><br>38kg (~76 full plates),<b>Oct 02 2022</b><br>47kg (~94 full plates),<b>Oct 02 2022</b><br>104kg (~208 full plates)
Monday, October 3, 2022,Monday,12.5,42.5,41,96,40,2022,<b>Oct 03 2022</b><br>13kg (~26 full plates),<b>Oct 03 2022</b><br>43kg (~86 full plates),<b>Oct 03 2022</b><br>41kg (~82 full plates),<b>Oct 03 2022</b><br>96kg (~192 full plates)
Tuesday, October 4, 2022,Tuesday,16.7,12,40.55,69.25,40,2022,<b>Oct 04 2022</b><br>17kg (~34 full plates),<b>Oct 04 2022</b><br>12kg (~24 full plates),<b>Oct 04 2022</b><br>41kg (~82 full plates),<b>Oct 04 2022</b><br>69kg (~138 full plates)
Wednesday, October 5, 2022,Wednesday,14.5,38.75,31,84.25,40,2022,<b>Oct 05 2022</b><br>15kg (~30 full plates),<b>Oct 05 2022</b><br>39kg (~78 full plates),<b>Oct 05 2022</b><br>31kg (~62 full plates),<b>Oct 05 2022</b><br>84kg (~168 full plates)
Thursday, October 6, 2022,Thursday,13.6,33.6,30.5,77.7,40,2022,<b>Oct 06 2022</b><br>14kg (~28 full plates),<b>Oct 06 2022</b><br>34kg (~68 full plates),<b>Oct 06 2022</b><br>31kg (~62 full plates),<b>Oct 06 2022</b><br>78kg (~156 full plates)
Friday, October 7, 2022,Friday,12.8,41.4,44.5,98.7,40,2022,<b>Oct 07 2022</b><br>13kg (~26 full plates),<b>Oct 07 2022</b><br>41kg (~82 full plates),<b>Oct 07 2022</b><br>45kg (~90 full plates),<b>Oct 07 2022</b><br>99kg (~198 full plates)
Saturday, October 8, 2022,Saturday,9.5,32.1,42.7,84.3,40,2022,<b>Oct 08 2022</b><br>10kg (~20 full plates),<b>Oct 08 2022</b><br>32kg (~64 full plates),<b>Oct 08 2022</b><br>43kg (~86 full plates),<b>Oct 08 2022</b><br>84kg (~168 full plates)
Sunday, October 9, 2022,Sunday,10.27,21.7,41.6,73.57,40,2022,<b>Oct 09 2022</b><br>10kg (~20 full plates),<b>Oct 09 2022</b><br>22kg (~44 full plates),<b>Oct 09 2022</b><br>42kg (~84 full plates),<b>Oct 09 2022</b><br>74kg (~148 full plates)
Monday, October 10, 2022,Monday,16.2,29.6,44.2,90,41,2022,<b>Oct 10 2022</b><br>16kg (~32 full plates),<b>Oct 10 2022</b><br>30kg (~60 full plates),<b>Oct 10 2022</b><br>44kg (~88 full plates),<b>Oct 10 2022</b><br>90kg (~180 full plates)
Tuesday, October 11, 2022,Tuesday,15.25,25.3,28.7,69.25,41,2022,<b>Oct 11 2022</b><br>15kg (~30 full plates),<b>Oct 11 2022</b><br>25kg (~50 full plates),<b>Oct 11 2022</b><br>29kg (~58 full plates),<b>Oct 11 2022</b><br>69kg (~138 full plates)
Wednesday, October 12, 2022,Wednesday,20.3,30.55,43.6,94.45,41,2022,<b>Oct 12 2022</b><br>20kg (~40 full plates),<b>Oct 12 2022</b><br>31kg (~62 full plates),<b>Oct 12 2022</b><br>44kg (~88 full plates),<b>Oct 12 2022</b><br>94kg (~188 full plates)
Thursday, October 13, 2022,Thursday,16.55,25.3,44.7,86.55,41,2022,<b>Oct 13 2022</b><br>17kg (~34 full plates),<b>Oct 13 2022</b><br>25kg (~50 full plates),<b>Oct 13 2022</b><br>45kg (~90 full plates),<b>Oct 13 2022</b><br>87kg (~174 full plates)
Friday, October 14, 2022,Friday,10.55,39.8,40.5,90.85,41,2022,<b>Oct 14 2022</b><br>11kg (~22 full plates),<b>Oct 14 2022</b><br>40kg (~80 full plates),<b>Oct 14 2022</b><br>41kg (~82 full plates),<b>Oct 14 2022</b><br>91kg (~182 full plates)
Saturday, October 15, 2022,Saturday,7.9,40.25,31.9,80.05,41,2022,<b>Oct 15 2022</b><br>8kg (~16 full plates),<b>Oct 15 2022</b><br>40kg (~80 full plates),<b>Oct 15 2022</b><br>32kg (~64 full plates),<b>Oct 15 2022</b><br>80kg (~160 full plates)
Sunday, October 16, 2022,Sunday,7.55,26.3,23,56.85,41,2022,<b>Oct 16 2022</b><br>8kg (~16 full plates),<b>Oct 16 2022</b><br>26kg (~52 full plates),<b>Oct 16 2022</b><br>23kg (~46 full plates),<b>Oct 16 2022</b><br>57kg (~114 full plates)
Monday, October 17, 2022,Monday,10.4,33.65,34.4,78.45,42,2022,<b>Oct 17 2022</b><br>10kg (~20 full plates),<b>Oct 17 2022</b><br>34kg (~68 full plates),<b>Oct 17 2022</b><br>34kg (~68 full plates),<b>Oct 17 2022</b><br>78kg (~156 full plates)
