time,outdoor_PM2.5_conc_(µg/m3),outdoor_US_AQI,outdoor_category,outdoor_category_index,,c2_PM2.5_conc_(µg/m3),c2_US_AQI,c2_category,c2_category_index,,d2_PM2.5_conc_(µg/m3),d2_US_AQI,d2_category,d2_category_index
2023-06-30 0:00,49.8,136,Unhealthy for Sensitive Groups,2,,13.5,53,Moderate,1,,14.4,55,Moderate,1
2023-06-30 1:00,53.8,146,Unhealthy for Sensitive Groups,2,,14.8,56,Moderate,1,,16.8,60,Moderate,1
2023-06-30 2:00,55.3,149,Unhealthy for Sensitive Groups,2,,15.4,57,Moderate,1,,16.4,60,Moderate,1
2023-06-30 3:00,52.8,143,Unhealthy for Sensitive Groups,2,,14.9,56,Moderate,1,,14.6,56,Moderate,1
2023-06-30 4:00,59.5,153,Unhealthy,3,,14.2,55,Moderate,1,,16.8,60,Moderate,1
2023-06-30 5:00,67.7,157,Unhealthy,3,,15.7,58,Moderate,1,,21.5,70,Moderate,1
2023-06-30 6:00,70,158,Unhealthy,3,,14.3,55,Moderate,1,,26.3,80,Moderate,1
2023-06-30 7:00,64.5,155,Unhealthy,3,,15.1,57,Moderate,1,,24.1,76,Moderate,1
2023-06-30 8:00,58.8,152,Unhealthy,3,,15.1,57,Moderate,1,,20.9,69,Moderate,1
2023-06-30 9:00,47.5,130,Unhealthy for Sensitive Groups,2,,14.8,56,Moderate,1,,15.6,58,Moderate,1
2023-06-30 10:00,48.2,132,Unhealthy for Sensitive Groups,2,,13.2,53,Moderate,1,,15,57,Moderate,1
2023-06-30 11:00,37.5,105,Unhealthy for Sensitive Groups,2,,12.7,52,Moderate,1,,15.2,57,Moderate,1
2023-06-30 12:00,33.5,96,Moderate,1,,11.9,49,Good,0,,14.6,56,Moderate,1
2023-06-30 13:00,30.1,88,Moderate,1,,11.5,47,Good,0,,15.8,58,Moderate,1
2023-06-30 14:00,33.4,95,Moderate,1,,10.8,45,Good,0,,14.9,56,Moderate,1
2023-06-30 15:00,23.6,75,Moderate,1,,9.9,41,Good,0,,13.2,53,Moderate,1
2023-06-30 16:00,18.4,64,Moderate,1,,9,37,Good,0,,11.5,47,Good,0
2023-06-30 17:00,16,59,Moderate,1,,7.9,32,Good,0,,8.9,37,Good,0
2023-06-30 18:00,16.8,60,Moderate,1,,6.9,28,Good,0,,8.9,37,Good,0
2023-06-30 19:00,18,63,Moderate,1,,7.4,30,Good,0,,8.8,36,Good,0
2023-06-30 20:00,20.2,68,Moderate,1,,8.4,35,Good,0,,9.5,39,Good,0
2023-06-30 21:00,20.5,68,Moderate,1,,8.8,36,Good,0,,8.5,35,Good,0
2023-06-30 22:00,21.6,70,Moderate,1,,8.3,34,Good,0,,8,33,Good,0
2023-06-30 23:00,23.1,74,Moderate,1,,8.5,35,Good,0,,8.1,33,Good,0
2023-07-01 0:00,22,71,Moderate,1,,8.8,36,Good,0,,7.8,32,Good,0
2023-07-01 1:00,21,69,Moderate,1,,8.5,35,Good,0,,7.3,30,Good,0
2023-07-01 2:00,23.8,75,Moderate,1,,8.1,33,Good,0,,7.6,31,Good,0
2023-07-01 3:00,22,71,Moderate,1,,8.1,33,Good,0,,7.7,32,Good,0
2023-07-01 4:00,17.9,63,Moderate,1,,8,33,Good,0,,6.7,27,Good,0
2023-07-01 5:00,17.1,61,Moderate,1,,7.7,32,Good,0,,6.5,27,Good,0
2023-07-01 6:00,16.2,59,Moderate,1,,5.7,23,Good,0,,6.5,27,Good,0
2023-07-01 7:00,28.6,85,Moderate,1,,5.2,21,Good,0,,8.4,35,Good,0
2023-07-01 8:00,33.2,95,Moderate,1,,5.4,22,Good,0,,9.5,39,Good,0
2023-07-01 9:00,25.1,78,Moderate,1,,6,25,Good,0,,9,37,Good,0
2023-07-01 10:00,17.8,62,Moderate,1,,6.8,28,Good,0,,8.4,35,Good,0
2023-07-01 11:00,15,57,Moderate,1,,6.9,28,Good,0,,7.6,31,Good,0
2023-07-01 12:00,16.1,59,Moderate,1,,6.6,27,Good,0,,8.7,36,Good,0
2023-07-01 13:00,16.6,60,Moderate,1,,6.5,27,Good,0,,9,37,Good,0
2023-07-01 14:00,18.1,63,Moderate,1,,6.4,26,Good,0,,8.8,36,Good,0
2023-07-01 15:00,18,63,Moderate,1,,6.2,25,Good,0,,8.8,36,Good,0
2023-07-01 16:00,16,59,Moderate,1,,5.9,24,Good,0,,7.5,31,Good,0
2023-07-01 17:00,15.9,58,Moderate,1,,5.6,23,Good,0,,6.8,28,Good,0
2023-07-01 18:00,15.9,58,Moderate,1,,5.1,21,Good,0,,5.5,22,Good,0
2023-07-01 19:00,15.1,57,Moderate,1,,5.2,21,Good,0,,5,20,Good,0
2023-07-01 20:00,18.4,64,Moderate,1,,5.3,22,Good,0,,4.7,19,Good,0
2023-07-01 21:00,17.9,63,Moderate,1,,5.3,22,Good,0,,4.8,20,Good,0
2023-07-01 22:00,15.9,58,Moderate,1,,5.2,21,Good,0,,4.8,20,Good,0
2023-07-01 23:00,16.9,61,Moderate,1,,5.2,21,Good,0,,4.8,20,Good,0
2023-07-02 0:00,18.8,65,Moderate,1,,5.4,22,Good,0,,4.7,19,Good,0
2023-07-02 1:00,17.3,61,Moderate,1,,5.3,22,Good,0,,4.6,19,Good,0
2023-07-02 2:00,15.9,58,Moderate,1,,5,20,Good,0,,5.1,21,Good,0
2023-07-02 3:00,18.8,65,Moderate,1,,5,20,Good,0,,5.6,23,Good,0
2023-07-02 4:00,17.4,62,Moderate,1,,5.3,22,Good,0,,5.1,21,Good,0
2023-07-02 5:00,18.5,64,Moderate,1,,5.3,22,Good,0,,5.7,23,Good,0
2023-07-02 6:00,17.7,62,Moderate,1,,4.2,17,Good,0,,5.7,23,Good,0
2023-07-02 7:00,16.7,60,Moderate,1,,4,16,Good,0,,5.8,24,Good,0
2023-07-02 8:00,18.4,64,Moderate,1,,4.1,17,Good,0,,5.4,22,Good,0
2023-07-02 9:00,18.8,65,Moderate,1,,4.3,17,Good,0,,5.4,22,Good,0
2023-07-02 10:00,15.5,58,Moderate,1,,4.6,19,Good,0,,4.7,19,Good,0
2023-07-02 11:00,17.4,62,Moderate,1,,4.2,17,Good,0,,4.7,19,Good,0
2023-07-02 12:00,18.5,64,Moderate,1,,4.2,17,Good,0,,5.8,24,Good,0
2023-07-02 13:00,17.2,61,Moderate,1,,4.4,18,Good,0,,6.7,27,Good,0
2023-07-02 14:00,17.7,62,Moderate,1,,4.8,20,Good,0,,7.7,32,Good,0
2023-07-02 15:00,20.1,67,Moderate,1,,5.2,21,Good,0,,7.8,32,Good,0
2023-07-02 16:00,20.2,68,Moderate,1,,5.5,22,Good,0,,8.1,33,Good,0
2023-07-02 17:00,18,63,Moderate,1,,5.3,22,Good,0,,6.1,25,Good,0
2023-07-02 18:00,19.5,66,Moderate,1,,4.9,20,Good,0,,6.6,27,Good,0
2023-07-02 19:00,19,65,Moderate,1,,5.1,21,Good,0,,6.5,27,Good,0
2023-07-02 20:00,20.3,68,Moderate,1,,5.4,22,Good,0,,6.5,27,Good,0
2023-07-02 21:00,21.8,71,Moderate,1,,5.8,24,Good,0,,6.6,27,Good,0
2023-07-02 22:00,21.9,71,Moderate,1,,6.7,27,Good,0,,6.6,27,Good,0
2023-07-02 23:00,17.8,62,Moderate,1,,7,29,Good,0,,6.1,25,Good,0
2023-07-03 0:00,16.8,60,Moderate,1,,6.9,28,Good,0,,5.8,24,Good,0
2023-07-03 1:00,18.4,64,Moderate,1,,7,29,Good,0,,5.8,24,Good,0
2023-07-03 2:00,19.3,66,Moderate,1,,7,29,Good,0,,5.9,24,Good,0
2023-07-03 3:00,20.5,68,Moderate,1,,6.9,28,Good,0,,6.1,25,Good,0
2023-07-03 4:00,21,69,Moderate,1,,6.8,28,Good,0,,6,25,Good,0
2023-07-03 5:00,20.1,67,Moderate,1,,6.6,27,Good,0,,5.8,24,Good,0
2023-07-03 6:00,21.8,71,Moderate,1,,5,20,Good,0,,5.9,24,Good,0
2023-07-03 7:00,19.8,67,Moderate,1,,4.9,20,Good,0,,5.7,23,Good,0
2023-07-03 8:00,18.1,63,Moderate,1,,5,20,Good,0,,5.8,24,Good,0
2023-07-03 9:00,20.7,69,Moderate,1,,5.2,21,Good,0,,6.1,25,Good,0
2023-07-03 10:00,22.3,72,Moderate,1,,5.9,24,Good,0,,7.1,29,Good,0
2023-07-03 11:00,23.1,74,Moderate,1,,6.1,25,Good,0,,8,33,Good,0
2023-07-03 12:00,20.7,69,Moderate,1,,6.5,27,Good,0,,8.2,34,Good,0
2023-07-03 13:00,19.6,66,Moderate,1,,6.6,27,Good,0,,7.9,32,Good,0
2023-07-03 14:00,21.7,71,Moderate,1,,6.5,27,Good,0,,8.1,33,Good,0
2023-07-03 15:00,21,69,Moderate,1,,6.3,26,Good,0,,7.9,32,Good,0
2023-07-03 16:00,19.3,66,Moderate,1,,5.5,22,Good,0,,6.7,27,Good,0
2023-07-03 17:00,20.5,68,Moderate,1,,5.2,21,Good,0,,6.6,27,Good,0
2023-07-03 18:00,25.5,79,Moderate,1,,5.4,22,Good,0,,7.7,32,Good,0
2023-07-03 19:00,33.1,95,Moderate,1,,6.4,26,Good,0,,9.9,41,Good,0
2023-07-03 20:00,22.4,72,Moderate,1,,8,33,Good,0,,7.4,30,Good,0
2023-07-03 21:00,22.8,73,Moderate,1,,8.1,33,Good,0,,6.2,25,Good,0
2023-07-03 22:00,20.9,69,Moderate,1,,7.8,32,Good,0,,5.6,23,Good,0
2023-07-03 23:00,20.7,69,Moderate,1,,7.3,30,Good,0,,6,25,Good,0
2023-07-04 0:00,21.5,70,Moderate,1,,7.2,30,Good,0,,6.3,26,Good,0
2023-07-04 1:00,22.4,72,Moderate,1,,7.4,30,Good,0,,11.1,46,Good,0
2023-07-04 2:00,23.5,74,Moderate,1,,7.1,29,Good,0,,10.8,45,Good,0
2023-07-04 3:00,24.7,77,Moderate,1,,6.5,27,Good,0,,9.9,41,Good,0
2023-07-04 4:00,25.8,79,Moderate,1,,6.6,27,Good,0,,9,37,Good,0
2023-07-04 5:00,28,84,Moderate,1,,7.1,29,Good,0,,12.8,52,Moderate,1
2023-07-04 6:00,23.9,75,Moderate,1,,6.4,26,Good,0,,13.5,53,Moderate,1
2023-07-04 7:00,28.7,85,Moderate,1,,6.4,26,Good,0,,13.2,53,Moderate,1
2023-07-04 8:00,31.8,92,Moderate,1,,6.3,26,Good,0,,13.3,53,Moderate,1
2023-07-04 9:00,35.8,101,Unhealthy for Sensitive Groups,2,,6.9,28,Good,0,,15.8,58,Moderate,1
2023-07-04 10:00,43,119,Unhealthy for Sensitive Groups,2,,8.6,35,Good,0,,17.2,61,Moderate,1
2023-07-04 11:00,52,141,Unhealthy for Sensitive Groups,2,,10.1,42,Good,0,,20.9,69,Moderate,1
2023-07-04 12:00,55.3,149,Unhealthy for Sensitive Groups,2,,12.5,51,Moderate,1,,26.1,80,Moderate,1
2023-07-04 13:00,43.5,120,Unhealthy for Sensitive Groups,2,,23.9,75,Moderate,1,,23.9,75,Moderate,1
2023-07-04 14:00,39.3,110,Unhealthy for Sensitive Groups,2,,33.4,95,Moderate,1,,17.4,62,Moderate,1
2023-07-04 15:00,44,121,Unhealthy for Sensitive Groups,2,,32.2,93,Moderate,1,,20,67,Moderate,1
2023-07-04 16:00,43.5,120,Unhealthy for Sensitive Groups,2,,16.3,59,Moderate,1,,24.8,77,Moderate,1
2023-07-04 17:00,44.5,123,Unhealthy for Sensitive Groups,2,,10.2,42,Good,0,,23.8,75,Moderate,1
2023-07-04 18:00,41.2,115,Unhealthy for Sensitive Groups,2,,9,37,Good,0,,21,69,Moderate,1
2023-07-04 19:00,40.2,112,Unhealthy for Sensitive Groups,2,,10,41,Good,0,,19.9,67,Moderate,1
2023-07-04 20:00,56.1,151,Unhealthy,3,,12.1,51,Moderate,1,,23.2,74,Moderate,1
2023-07-04 21:00,33.7,96,Moderate,1,,14.4,55,Moderate,1,,19.5,66,Moderate,1
2023-07-04 22:00,51.2,139,Unhealthy for Sensitive Groups,2,,13.6,54,Moderate,1,,20.5,68,Moderate,1
2023-07-04 23:00,45.5,125,Unhealthy for Sensitive Groups,2,,15.3,57,Moderate,1,,23.7,75,Moderate,1
2023-07-05 0:00,25.5,79,Moderate,1,,15.3,57,Moderate,1,,14.6,56,Moderate,1
2023-07-05 1:00,27,82,Moderate,1,,12.7,52,Moderate,1,,8.9,37,Good,0
2023-07-05 2:00,28.9,86,Moderate,1,,10.9,45,Good,0,,12.4,51,Moderate,1
2023-07-05 3:00,25.5,79,Moderate,1,,9.8,40,Good,0,,13.4,53,Moderate,1
2023-07-05 4:00,25.3,78,Moderate,1,,9,37,Good,0,,11.8,49,Good,0
2023-07-05 5:00,25.4,78,Moderate,1,,8.6,35,Good,0,,10.9,45,Good,0
2023-07-05 6:00,24,76,Moderate,1,,6.3,26,Good,0,,10.3,42,Good,0
2023-07-05 7:00,23.4,74,Moderate,1,,6.8,28,Good,0,,8.4,35,Good,0
2023-07-05 8:00,21.8,71,Moderate,1,,5.4,22,Good,0,,7.5,31,Good,0
2023-07-05 9:00,22.6,73,Moderate,1,,5.1,21,Good,0,,8.9,37,Good,0
2023-07-05 10:00,23.6,75,Moderate,1,,5.6,23,Good,0,,10.6,44,Good,0
2023-07-05 11:00,24.4,76,Moderate,1,,6.6,27,Good,0,,12.3,51,Moderate,1
2023-07-05 12:00,23.1,74,Moderate,1,,7,29,Good,0,,12.6,52,Moderate,1
2023-07-05 13:00,19.6,66,Moderate,1,,7,29,Good,0,,11.8,49,Good,0
2023-07-05 14:00,20.2,68,Moderate,1,,6.6,27,Good,0,,10.9,45,Good,0
2023-07-05 15:00,21.5,70,Moderate,1,,5.9,24,Good,0,,11.2,46,Good,0
2023-07-05 16:00,24.8,77,Moderate,1,,6.2,25,Good,0,,12.6,52,Moderate,1
2023-07-05 17:00,32.2,93,Moderate,1,,6.2,25,Good,0,,12.9,52,Moderate,1
2023-07-05 18:00,41,114,Unhealthy for Sensitive Groups,2,,6.7,27,Good,0,,14.3,55,Moderate,1
2023-07-05 19:00,37.8,106,Unhealthy for Sensitive Groups,2,,7.8,32,Good,0,,13.1,53,Moderate,1
2023-07-05 20:00,35.4,100,Moderate,1,,8.7,36,Good,0,,11.4,47,Good,0
2023-07-05 21:00,38.4,108,Unhealthy for Sensitive Groups,2,,8.8,36,Good,0,,10.5,43,Good,0
2023-07-05 22:00,40.5,113,Unhealthy for Sensitive Groups,2,,8.9,37,Good,0,,9.6,40,Good,0
2023-07-05 23:00,44.5,123,Unhealthy for Sensitive Groups,2,,8.8,36,Good,0,,7.9,32,Good,0
2023-07-06 0:00,41.1,114,Unhealthy for Sensitive Groups,2,,8.2,34,Good,0,,7,29,Good,0
2023-07-06 1:00,42.6,118,Unhealthy for Sensitive Groups,2,,7.9,32,Good,0,,6.8,28,Good,0
2023-07-06 2:00,39.1,109,Unhealthy for Sensitive Groups,2,,7,29,Good,0,,6.8,28,Good,0
2023-07-06 3:00,40.6,113,Unhealthy for Sensitive Groups,2,,7,29,Good,0,,7.3,30,Good,0
2023-07-06 4:00,41.8,116,Unhealthy for Sensitive Groups,2,,7.2,30,Good,0,,8.3,34,Good,0
2023-07-06 5:00,32.4,93,Moderate,1,,7.5,31,Good,0,,8.4,35,Good,0
2023-07-06 6:00,32,92,Moderate,1,,5.6,23,Good,0,,8.8,36,Good,0
2023-07-06 7:00,33.4,95,Moderate,1,,5.2,21,Good,0,,8.1,33,Good,0
2023-07-06 8:00,32.9,94,Moderate,1,,5.9,24,Good,0,,8.8,36,Good,0
2023-07-06 9:00,34,97,Moderate,1,,6.8,28,Good,0,,9.9,41,Good,0
2023-07-06 10:00,37.5,105,Unhealthy for Sensitive Groups,2,,7.7,32,Good,0,,10.2,42,Good,0
2023-07-06 11:00,36.6,103,Unhealthy for Sensitive Groups,2,,8.8,36,Good,0,,13.1,53,Moderate,1
2023-07-06 12:00,32,92,Moderate,1,,9.4,39,Good,0,,13.6,54,Moderate,1
2023-07-06 13:00,35.1,99,Moderate,1,,11.8,49,Good,0,,14.6,56,Moderate,1
2023-07-06 14:00,38.8,109,Unhealthy for Sensitive Groups,2,,16,59,Moderate,1,,15.2,57,Moderate,1
2023-07-06 15:00,37.8,106,Unhealthy for Sensitive Groups,2,,10.3,42,Good,0,,13.6,54,Moderate,1
2023-07-06 16:00,43.8,121,Unhealthy for Sensitive Groups,2,,9.1,37,Good,0,,12.4,51,Moderate,1
2023-07-06 17:00,47.3,130,Unhealthy for Sensitive Groups,2,,8.8,36,Good,0,,12.5,51,Moderate,1
2023-07-06 18:00,51.9,141,Unhealthy for Sensitive Groups,2,,8.6,35,Good,0,,13.7,54,Moderate,1
2023-07-06 19:00,49.4,135,Unhealthy for Sensitive Groups,2,,9.3,38,Good,0,,14.1,55,Moderate,1
2023-07-06 20:00,48.8,133,Unhealthy for Sensitive Groups,2,,10.6,44,Good,0,,13.5,53,Moderate,1
2023-07-06 21:00,45.9,126,Unhealthy for Sensitive Groups,2,,11.5,47,Good,0,,13.2,53,Moderate,1
2023-07-06 22:00,39.2,110,Unhealthy for Sensitive Groups,2,,11.7,48,Good,0,,12.5,51,Moderate,1
2023-07-06 23:00,35,99,Moderate,1,,11.8,49,Good,0,,11.3,47,Good,0
2023-07-07 0:00,34,97,Moderate,1,,11.7,48,Good,0,,10.5,43,Good,0
2023-07-07 1:00,34,97,Moderate,1,,11.1,46,Good,0,,9.9,41,Good,0
2023-07-07 2:00,36.8,104,Unhealthy for Sensitive Groups,2,,11.6,48,Good,0,,10,41,Good,0
2023-07-07 3:00,35.7,101,Unhealthy for Sensitive Groups,2,,10.3,42,Good,0,,10.8,45,Good,0
2023-07-07 4:00,35.2,99,Moderate,1,,9.9,41,Good,0,,10.8,45,Good,0
2023-07-07 5:00,40.5,113,Unhealthy for Sensitive Groups,2,,10.1,42,Good,0,,11.3,47,Good,0
2023-07-07 6:00,42,117,Unhealthy for Sensitive Groups,2,,8.1,33,Good,0,,11.3,47,Good,0
2023-07-07 7:00,40.3,112,Unhealthy for Sensitive Groups,2,,7.5,31,Good,0,,11.2,46,Good,0
2023-07-07 8:00,43.5,120,Unhealthy for Sensitive Groups,2,,7.8,32,Good,0,,11.4,47,Good,0
2023-07-07 9:00,50.2,137,Unhealthy for Sensitive Groups,2,,8.8,36,Good,0,,9.7,40,Good,0
2023-07-07 10:00,50,136,Unhealthy for Sensitive Groups,2,,8.4,35,Good,0,,10.1,42,Good,0
2023-07-07 11:00,52,141,Unhealthy for Sensitive Groups,2,,8.4,35,Good,0,,9.9,41,Good,0
2023-07-07 12:00,47,129,Unhealthy for Sensitive Groups,2,,8.2,34,Good,0,,10.6,44,Good,0
2023-07-07 13:00,48.7,133,Unhealthy for Sensitive Groups,2,,8.2,34,Good,0,,12.6,52,Moderate,1
2023-07-07 14:00,55.5,151,Unhealthy,3,,8.6,35,Good,0,,13.9,54,Moderate,1
2023-07-07 15:00,56.8,151,Unhealthy,3,,9,37,Good,0,,14.7,56,Moderate,1
2023-07-07 16:00,62.8,154,Unhealthy,3,,9.5,39,Good,0,,16.1,59,Moderate,1
2023-07-07 17:00,63,154,Unhealthy,3,,10,41,Good,0,,23.7,75,Moderate,1
2023-07-07 18:00,66.7,156,Unhealthy,3,,10.4,43,Good,0,,23.7,75,Moderate,1
2023-07-07 19:00,81.2,164,Unhealthy,3,,11.4,47,Good,0,,25.1,78,Moderate,1
2023-07-07 20:00,87.5,167,Unhealthy,3,,14.2,55,Moderate,1,,29.2,86,Moderate,1
2023-07-07 21:00,81.8,164,Unhealthy,3,,16.4,60,Moderate,1,,28,84,Moderate,1
2023-07-07 22:00,83.9,165,Unhealthy,3,,17.8,62,Moderate,1,,27.6,83,Moderate,1
2023-07-07 23:00,81.5,164,Unhealthy,3,,19.9,67,Moderate,1,,27.7,83,Moderate,1
2023-07-08 0:00,81.5,164,Unhealthy,3,,21.5,70,Moderate,1,,26.6,81,Moderate,1
2023-07-08 1:00,83,165,Unhealthy,3,,21.9,71,Moderate,1,,27,82,Moderate,1
2023-07-08 2:00,79.2,163,Unhealthy,3,,21.5,70,Moderate,1,,26.6,81,Moderate,1
2023-07-08 3:00,86.9,167,Unhealthy,3,,19.3,66,Moderate,1,,26.3,80,Moderate,1
2023-07-08 4:00,86.8,167,Unhealthy,3,,20.4,68,Moderate,1,,27.7,83,Moderate,1
2023-07-08 5:00,89.1,168,Unhealthy,3,,20.8,69,Moderate,1,,27.8,84,Moderate,1
2023-07-08 6:00,78.5,162,Unhealthy,3,,14.7,56,Moderate,1,,25.1,78,Moderate,1
2023-07-08 7:00,86.2,166,Unhealthy,3,,13.1,53,Moderate,1,,18.8,65,Moderate,1
2023-07-08 8:00,111.1,179,Unhealthy,3,,10.2,42,Good,0,,8.8,36,Good,0
2023-07-08 9:00,127,187,Unhealthy,3,,7.3,30,Good,0,,5.3,22,Good,0
2023-07-08 10:00,109.7,178,Unhealthy,3,,6.1,25,Good,0,,4.9,20,Good,0
2023-07-08 11:00,88.7,168,Unhealthy,3,,5.2,21,Good,0,,4.8,20,Good,0
2023-07-08 12:00,107,177,Unhealthy,3,,4.9,20,Good,0,,6,25,Good,0
2023-07-08 13:00,96.7,172,Unhealthy,3,,5.1,21,Good,0,,10.9,45,Good,0
2023-07-08 14:00,100.8,174,Unhealthy,3,,5.9,24,Good,0,,14.2,55,Moderate,1
2023-07-08 15:00,98.3,173,Unhealthy,3,,6.4,26,Good,0,,13.9,54,Moderate,1
2023-07-08 16:00,79.2,163,Unhealthy,3,,6.7,27,Good,0,,16.7,60,Moderate,1
2023-07-08 17:00,77.7,162,Unhealthy,3,,6.9,28,Good,0,,16,59,Moderate,1
2023-07-08 18:00,72.7,159,Unhealthy,3,,7,29,Good,0,,13.8,54,Moderate,1
2023-07-08 19:00,72,159,Unhealthy,3,,7.4,30,Good,0,,13.2,53,Moderate,1
2023-07-08 20:00,64.4,155,Unhealthy,3,,9.3,38,Good,0,,14.1,55,Moderate,1
2023-07-08 21:00,58.2,152,Unhealthy,3,,10.4,43,Good,0,,13.1,53,Moderate,1
2023-07-08 22:00,47.6,130,Unhealthy for Sensitive Groups,2,,10.3,42,Good,0,,12.2,51,Moderate,1
2023-07-08 23:00,57.1,151,Unhealthy,3,,10.5,43,Good,0,,12.1,51,Moderate,1
2023-07-09 0:00,60.2,153,Unhealthy,3,,11.1,46,Good,0,,11.6,48,Good,0
2023-07-09 1:00,61.8,154,Unhealthy,3,,9.9,41,Good,0,,12.5,51,Moderate,1
2023-07-09 2:00,58.6,152,Unhealthy,3,,9,37,Good,0,,12.3,51,Moderate,1
2023-07-09 3:00,54,146,Unhealthy for Sensitive Groups,2,,8.8,36,Good,0,,10.6,44,Good,0
2023-07-09 4:00,45.2,124,Unhealthy for Sensitive Groups,2,,8.7,36,Good,0,,9,37,Good,0
2023-07-09 5:00,37.2,105,Unhealthy for Sensitive Groups,2,,8,33,Good,0,,7.4,30,Good,0
2023-07-09 6:00,32.3,93,Moderate,1,,5.1,21,Good,0,,6.9,28,Good,0
2023-07-09 7:00,38.3,107,Unhealthy for Sensitive Groups,2,,4.4,18,Good,0,,7.3,30,Good,0
2023-07-09 8:00,41.8,116,Unhealthy for Sensitive Groups,2,,4.3,17,Good,0,,8.6,35,Good,0
2023-07-09 9:00,50.8,138,Unhealthy for Sensitive Groups,2,,4.9,20,Good,0,,9.7,40,Good,0
2023-07-09 10:00,52.4,142,Unhealthy for Sensitive Groups,2,,5.4,22,Good,0,,9.1,37,Good,0
2023-07-09 11:00,54.5,147,Unhealthy for Sensitive Groups,2,,5.7,23,Good,0,,9.9,41,Good,0
2023-07-09 12:00,54.7,148,Unhealthy for Sensitive Groups,2,,5.9,24,Good,0,,11,45,Good,0
2023-07-09 13:00,62.3,154,Unhealthy,3,,5.8,24,Good,0,,11.2,46,Good,0
2023-07-09 14:00,66,156,Unhealthy,3,,5.9,24,Good,0,,13.6,54,Moderate,1
2023-07-09 15:00,61.5,154,Unhealthy,3,,5.9,24,Good,0,,13.2,53,Moderate,1
2023-07-09 16:00,61.1,153,Unhealthy,3,,5.7,23,Good,0,,12.9,52,Moderate,1
2023-07-09 17:00,51.2,139,Unhealthy for Sensitive Groups,2,,5.6,23,Good,0,,12,50,Good,0
2023-07-09 18:00,52.5,142,Unhealthy for Sensitive Groups,2,,5.4,22,Good,0,,11.5,47,Good,0
2023-07-09 19:00,55,149,Unhealthy for Sensitive Groups,2,,5.7,23,Good,0,,12.1,51,Moderate,1
2023-07-09 20:00,57.2,151,Unhealthy,3,,6.2,25,Good,0,,11.3,47,Good,0
2023-07-09 21:00,49.6,135,Unhealthy for Sensitive Groups,2,,6.9,28,Good,0,,10.1,42,Good,0
2023-07-09 22:00,49.4,135,Unhealthy for Sensitive Groups,2,,7.7,32,Good,0,,9.7,40,Good,0
2023-07-09 23:00,46,126,Unhealthy for Sensitive Groups,2,,8.1,33,Good,0,,9.5,39,Good,0
2023-07-10 0:00,47.4,130,Unhealthy for Sensitive Groups,2,,8.7,36,Good,0,,9.8,40,Good,0
2023-07-10 1:00,43.6,120,Unhealthy for Sensitive Groups,2,,8.8,36,Good,0,,11.3,47,Good,0
2023-07-10 2:00,46.8,128,Unhealthy for Sensitive Groups,2,,9,37,Good,0,,11.8,49,Good,0
2023-07-10 3:00,54.6,148,Unhealthy for Sensitive Groups,2,,8.9,37,Good,0,,10.9,45,Good,0
2023-07-10 4:00,45.9,126,Unhealthy for Sensitive Groups,2,,8.7,36,Good,0,,10.9,45,Good,0
2023-07-10 5:00,52.4,142,Unhealthy for Sensitive Groups,2,,8.5,35,Good,0,,10.3,42,Good,0
2023-07-10 6:00,49.9,136,Unhealthy for Sensitive Groups,2,,6.2,25,Good,0,,9.3,38,Good,0
2023-07-10 7:00,52.6,143,Unhealthy for Sensitive Groups,2,,5.6,23,Good,0,,10.2,42,Good,0
2023-07-10 8:00,52.2,142,Unhealthy for Sensitive Groups,2,,6,25,Good,0,,9.7,40,Good,0
2023-07-10 9:00,43.2,119,Unhealthy for Sensitive Groups,2,,5.7,23,Good,0,,6.4,26,Good,0
2023-07-10 10:00,40.5,113,Unhealthy for Sensitive Groups,2,,4.6,19,Good,0,,4.4,18,Good,0
2023-07-10 11:00,43.2,119,Unhealthy for Sensitive Groups,2,,3.9,16,Good,0,,3.4,14,Good,0
2023-07-10 12:00,39.4,110,Unhealthy for Sensitive Groups,2,,3.6,15,Good,0,,4.6,19,Good,0
2023-07-10 13:00,43.9,121,Unhealthy for Sensitive Groups,2,,3.7,15,Good,0,,5.4,22,Good,0
2023-07-10 14:00,49.7,135,Unhealthy for Sensitive Groups,2,,3.6,15,Good,0,,5.9,24,Good,0
2023-07-10 15:00,52.5,142,Unhealthy for Sensitive Groups,2,,3.4,14,Good,0,,6.3,26,Good,0
2023-07-10 16:00,64.6,155,Unhealthy,3,,3.8,15,Good,0,,8.7,36,Good,0
2023-07-10 17:00,69.2,158,Unhealthy,3,,4.2,17,Good,0,,10.6,44,Good,0
2023-07-10 18:00,64.4,155,Unhealthy,3,,4.5,18,Good,0,,9.8,40,Good,0
2023-07-10 19:00,69.9,158,Unhealthy,3,,4.3,17,Good,0,,6.5,27,Good,0
2023-07-10 20:00,74.3,160,Unhealthy,3,,4.2,17,Good,0,,6.9,28,Good,0
2023-07-10 21:00,68.8,157,Unhealthy,3,,4.3,17,Good,0,,7.8,32,Good,0
2023-07-10 22:00,62.8,154,Unhealthy,3,,4.7,19,Good,0,,7,29,Good,0
2023-07-10 23:00,52.3,142,Unhealthy for Sensitive Groups,2,,5.7,23,Good,0,,6.6,27,Good,0
2023-07-11 0:00,48.5,133,Unhealthy for Sensitive Groups,2,,6.4,26,Good,0,,6.4,26,Good,0
